sensor,country,sector,date,emission rate (kg/h),uncertainty (kg/h),latitude,longitude,comments,platform
EMIT - NASA,Mexico,Waste,26/04/2023,1490.0,890.0,32.4063,-116.7464,Downloaded from https://methanewatch.kayrros.com/map on the 11032025. Cleaned using eda_kayrros_methane_watch.ipynb,Kayrros Methane Watch
EMIT - NASA,Iraq,Oil and Gas,23/02/2023,2310.0,1500.0,36.3085,43.0906,Downloaded from https://methanewatch.kayrros.com/map on the 11032025. Cleaned using eda_kayrros_methane_watch.ipynb,Kayrros Methane Watch
EMIT - NASA,Syria,Oil and Gas,01/04/2024,3580.0,2150.0,35.3487,40.3694,Downloaded from https://methanewatch.kayrros.com/map on the 11032025. Cleaned using eda_kayrros_methane_watch.ipynb,Kayrros Methane Watch
EMIT - NASA,Iran,Waste,02/12/2023,1320.0,1750.0,35.7786,50.8083,Downloaded from https://methanewatch.kayrros.com/map on the 11032025. Cleaned using eda_kayrros_methane_watch.ipynb,Kayrros Methane Watch
EMIT - NASA,Turkmenistan,Oil and Gas,05/06/2023,1480.0,900.0,39.3378,54.0177,Downloaded from https://methanewatch.kayrros.com/map on the 11032025. Cleaned using eda_kayrros_methane_watch.ipynb,Kayrros Methane Watch
EMIT - NASA,Turkmenistan,Oil and Gas,28/04/2023,770.0,1040.0,37.7331,53.9308,Downloaded from https://methanewatch.kayrros.com/map on the 11032025. Cleaned using eda_kayrros_methane_watch.ipynb,Kayrros Methane Watch
EMIT - NASA,Australia,Coal,15/09/2023,2890.0,1420.0,-33.1142,151.4612,Downloaded from https://methanewatch.kayrros.com/map on the 11032025. Cleaned using eda_kayrros_methane_watch.ipynb,Kayrros Methane Watch
EMIT - NASA,Turkmenistan,Oil and Gas,21/04/2024,3170.0,2120.0,37.7702,53.9147,Downloaded from https://methanewatch.kayrros.com/map on the 11032025. Cleaned using eda_kayrros_methane_watch.ipynb,Kayrros Methane Watch
EMIT - NASA,Turkmenistan,Oil and Gas,02/12/2023,2320.0,840.0,37.7678,53.9164,Downloaded from https://methanewatch.kayrros.com/map on the 11032025. Cleaned using eda_kayrros_methane_watch.ipynb,Kayrros Methane Watch
EMIT - NASA,Turkmenistan,Oil and Gas,07/06/2023,1040.0,250.0,36.5974,61.6057,Downloaded from https://methanewatch.kayrros.com/map on the 11032025. Cleaned using eda_kayrros_methane_watch.ipynb,Kayrros Methane Watch
EMIT - NASA,Turkmenistan,Oil and Gas,29/04/2023,1170.0,760.0,36.5503,61.5642,Downloaded from https://methanewatch.kayrros.com/map on the 11032025. Cleaned using eda_kayrros_methane_watch.ipynb,Kayrros Methane Watch
EMIT - NASA,China,Coal,25/02/2024,4880.0,4080.0,36.9779,111.6903,Downloaded from https://methanewatch.kayrros.com/map on the 11032025. Cleaned using eda_kayrros_methane_watch.ipynb,Kayrros Methane Watch
EMIT - NASA,Libya,Waste,23/06/2024,630.0,310.0,32.5963,13.346,Downloaded from https://methanewatch.kayrros.com/map on the 11032025. Cleaned using eda_kayrros_methane_watch.ipynb,Kayrros Methane Watch
EMIT - NASA,Turkmenistan,Oil and Gas,02/12/2023,3820.0,1410.0,37.9297,53.9115,Downloaded from https://methanewatch.kayrros.com/map on the 11032025. Cleaned using eda_kayrros_methane_watch.ipynb,Kayrros Methane Watch
EMIT - NASA,Iraq,Oil and Gas,21/08/2023,990.0,550.0,30.2788,47.7251,Downloaded from https://methanewatch.kayrros.com/map on the 11032025. Cleaned using eda_kayrros_methane_watch.ipynb,Kayrros Methane Watch
EMIT - NASA,South Africa,Coal,09/09/2022,980.0,530.0,-26.2169,29.1012,Downloaded from https://methanewatch.kayrros.com/map on the 11032025. Cleaned using eda_kayrros_methane_watch.ipynb,Kayrros Methane Watch
EMIT - NASA,China,Coal,25/02/2024,1980.0,1310.0,36.3578,112.9232,Downloaded from https://methanewatch.kayrros.com/map on the 11032025. Cleaned using eda_kayrros_methane_watch.ipynb,Kayrros Methane Watch
EMIT - NASA,China,Coal,24/06/2024,1300.0,960.0,37.178,106.7515,Downloaded from https://methanewatch.kayrros.com/map on the 11032025. Cleaned using eda_kayrros_methane_watch.ipynb,Kayrros Methane Watch
EMIT - NASA,Syria,Oil and Gas,04/12/2023,1510.0,520.0,35.3719,38.6135,Downloaded from https://methanewatch.kayrros.com/map on the 11032025. Cleaned using eda_kayrros_methane_watch.ipynb,Kayrros Methane Watch
EMIT - NASA,United States of America,Waste,23/08/2023,1320.0,1250.0,36.4038,-89.1544,Downloaded from https://methanewatch.kayrros.com/map on the 11032025. Cleaned using eda_kayrros_methane_watch.ipynb,Kayrros Methane Watch
EMIT - NASA,South Africa,Coal,09/09/2022,1170.0,630.0,-26.2639,29.124,Downloaded from https://methanewatch.kayrros.com/map on the 11032025. Cleaned using eda_kayrros_methane_watch.ipynb,Kayrros Methane Watch
EMIT - NASA,Brazil,Waste,03/07/2024,2550.0,1560.0,-23.7148,-46.4728,Downloaded from https://methanewatch.kayrros.com/map on the 11032025. Cleaned using eda_kayrros_methane_watch.ipynb,Kayrros Methane Watch
EMIT - NASA,Saudi Arabia,Waste,24/06/2024,3160.0,1910.0,26.1639,49.8721,Downloaded from https://methanewatch.kayrros.com/map on the 11032025. Cleaned using eda_kayrros_methane_watch.ipynb,Kayrros Methane Watch
EMIT - NASA,Pakistan,Waste,20/12/2023,3270.0,1090.0,25.0289,67.0308,Downloaded from https://methanewatch.kayrros.com/map on the 11032025. Cleaned using eda_kayrros_methane_watch.ipynb,Kayrros Methane Watch
EMIT - NASA,Turkmenistan,Oil and Gas,24/08/2023,6140.0,3610.0,39.3601,53.7645,Downloaded from https://methanewatch.kayrros.com/map on the 11032025. Cleaned using eda_kayrros_methane_watch.ipynb,Kayrros Methane Watch
EMIT - NASA,South Africa,Coal,09/09/2022,1470.0,880.0,-26.4676,29.2857,Downloaded from https://methanewatch.kayrros.com/map on the 11032025. Cleaned using eda_kayrros_methane_watch.ipynb,Kayrros Methane Watch
EMIT - NASA,Brazil,Waste,03/07/2024,6130.0,3760.0,-23.6408,-46.4222,Downloaded from https://methanewatch.kayrros.com/map on the 11032025. Cleaned using eda_kayrros_methane_watch.ipynb,Kayrros Methane Watch
EMIT - NASA,Iran,Oil and Gas,25/06/2024,790.0,450.0,31.1333,49.8779,Downloaded from https://methanewatch.kayrros.com/map on the 11032025. Cleaned using eda_kayrros_methane_watch.ipynb,Kayrros Methane Watch
EMIT - NASA,Turkmenistan,Oil and Gas,24/08/2023,2060.0,1130.0,38.5155,54.1893,Downloaded from https://methanewatch.kayrros.com/map on the 11032025. Cleaned using eda_kayrros_methane_watch.ipynb,Kayrros Methane Watch
EMIT - NASA,Turkmenistan,Oil and Gas,24/08/2023,3460.0,1340.0,38.8569,54.2281,Downloaded from https://methanewatch.kayrros.com/map on the 11032025. Cleaned using eda_kayrros_methane_watch.ipynb,Kayrros Methane Watch
EMIT - NASA,China,Oil and Gas,03/02/2023,780.0,440.0,38.6688,80.4869,Downloaded from https://methanewatch.kayrros.com/map on the 11032025. Cleaned using eda_kayrros_methane_watch.ipynb,Kayrros Methane Watch
EMIT - NASA,Morocco,Waste,31/07/2023,1490.0,450.0,31.9115,-8.0801,Downloaded from https://methanewatch.kayrros.com/map on the 11032025. Cleaned using eda_kayrros_methane_watch.ipynb,Kayrros Methane Watch
EMIT - NASA,Syria,Waste,28/10/2023,2140.0,1560.0,33.3255,36.4444,Downloaded from https://methanewatch.kayrros.com/map on the 11032025. Cleaned using eda_kayrros_methane_watch.ipynb,Kayrros Methane Watch
EMIT - NASA,Turkmenistan,Oil and Gas,24/08/2023,3690.0,1530.0,38.6812,54.3143,Downloaded from https://methanewatch.kayrros.com/map on the 11032025. Cleaned using eda_kayrros_methane_watch.ipynb,Kayrros Methane Watch
EMIT - NASA,Turkmenistan,Oil and Gas,28/07/2023,2840.0,1570.0,38.6796,54.3176,Downloaded from https://methanewatch.kayrros.com/map on the 11032025. Cleaned using eda_kayrros_methane_watch.ipynb,Kayrros Methane Watch
EMIT - NASA,United States of America,Waste,18/04/2023,1480.0,420.0,39.8528,-104.758,Downloaded from https://methanewatch.kayrros.com/map on the 11032025. Cleaned using eda_kayrros_methane_watch.ipynb,Kayrros Methane Watch
EMIT - NASA,China,Coal,04/08/2023,4240.0,1160.0,40.3208,99.0887,Downloaded from https://methanewatch.kayrros.com/map on the 11032025. Cleaned using eda_kayrros_methane_watch.ipynb,Kayrros Methane Watch
EMIT - NASA,India,Waste,30/10/2023,2150.0,1630.0,28.6256,77.3286,Downloaded from https://methanewatch.kayrros.com/map on the 11032025. Cleaned using eda_kayrros_methane_watch.ipynb,Kayrros Methane Watch
EMIT - NASA,United States of America,Waste,25/08/2023,3820.0,2750.0,32.5499,-96.6792,Downloaded from https://methanewatch.kayrros.com/map on the 11032025. Cleaned using eda_kayrros_methane_watch.ipynb,Kayrros Methane Watch
EMIT - NASA,Turkmenistan,Oil and Gas,01/08/2023,5000.0,1670.0,38.6493,54.2815,Downloaded from https://methanewatch.kayrros.com/map on the 11032025. Cleaned using eda_kayrros_methane_watch.ipynb,Kayrros Methane Watch
EMIT - NASA,Jordan,Waste,20/04/2023,4059.9999999999995,930.0,31.9306,36.1905,Downloaded from https://methanewatch.kayrros.com/map on the 11032025. Cleaned using eda_kayrros_methane_watch.ipynb,Kayrros Methane Watch
EMIT - NASA,Iraq,Oil and Gas,02/10/2023,1750.0,1420.0,30.3524,46.8375,Downloaded from https://methanewatch.kayrros.com/map on the 11032025. Cleaned using eda_kayrros_methane_watch.ipynb,Kayrros Methane Watch
EMIT - NASA,Kuwait,Waste,25/11/2023,4040.0,1860.0,29.1645,47.9126,Downloaded from https://methanewatch.kayrros.com/map on the 11032025. Cleaned using eda_kayrros_methane_watch.ipynb,Kayrros Methane Watch
EMIT - NASA,Egypt,Oil and Gas,03/06/2023,500.0,210.0,29.5517,28.5391,Downloaded from https://methanewatch.kayrros.com/map on the 11032025. Cleaned using eda_kayrros_methane_watch.ipynb,Kayrros Methane Watch
EMIT - NASA,Greece,Waste,03/08/2023,2300.0,1810.0,40.8496,23.0796,Downloaded from https://methanewatch.kayrros.com/map on the 11032025. Cleaned using eda_kayrros_methane_watch.ipynb,Kayrros Methane Watch
EMIT - NASA,Jordan,Waste,27/03/2023,2510.0,680.0,31.9282,36.1913,Downloaded from https://methanewatch.kayrros.com/map on the 11032025. Cleaned using eda_kayrros_methane_watch.ipynb,Kayrros Methane Watch
EMIT - NASA,Iran,Oil and Gas,29/06/2023,1370.0,1080.0,31.1368,49.3202,Downloaded from https://methanewatch.kayrros.com/map on the 11032025. Cleaned using eda_kayrros_methane_watch.ipynb,Kayrros Methane Watch
EMIT - NASA,Chile,Waste,09/01/2024,6880.0,4790.0,-32.954,-70.7964,Downloaded from https://methanewatch.kayrros.com/map on the 11032025. Cleaned using eda_kayrros_methane_watch.ipynb,Kayrros Methane Watch
EMIT - NASA,Turkmenistan,Oil and Gas,05/06/2023,1990.0,1680.0,39.3804,53.8359,Downloaded from https://methanewatch.kayrros.com/map on the 11032025. Cleaned using eda_kayrros_methane_watch.ipynb,Kayrros Methane Watch
EMIT - NASA,Syria,Oil and Gas,17/08/2023,630.0,340.0,35.2987,40.4278,Downloaded from https://methanewatch.kayrros.com/map on the 11032025. Cleaned using eda_kayrros_methane_watch.ipynb,Kayrros Methane Watch
EMIT - NASA,Libya,Waste,31/03/2023,910.0,400.0,32.6008,13.3442,Downloaded from https://methanewatch.kayrros.com/map on the 11032025. Cleaned using eda_kayrros_methane_watch.ipynb,Kayrros Methane Watch
EMIT - NASA,Iran,Oil and Gas,29/06/2023,3310.0,3530.0,30.3619,49.8804,Downloaded from https://methanewatch.kayrros.com/map on the 11032025. Cleaned using eda_kayrros_methane_watch.ipynb,Kayrros Methane Watch
EMIT - NASA,Cambodia,Waste,29/01/2024,3280.0,2410.0,11.4857,104.8862,Downloaded from https://methanewatch.kayrros.com/map on the 11032025. Cleaned using eda_kayrros_methane_watch.ipynb,Kayrros Methane Watch
EMIT - NASA,Iran,Oil and Gas,06/06/2023,1730.0,990.0,31.2997,49.1172,Downloaded from https://methanewatch.kayrros.com/map on the 11032025. Cleaned using eda_kayrros_methane_watch.ipynb,Kayrros Methane Watch
EMIT - NASA,Kazakhstan,Oil and Gas,25/06/2023,700.0,510.0,43.5526,52.3943,Downloaded from https://methanewatch.kayrros.com/map on the 11032025. Cleaned using eda_kayrros_methane_watch.ipynb,Kayrros Methane Watch
EMIT - NASA,Turkmenistan,Oil and Gas,15/08/2022,2640.0,680.0,39.3535,53.8758,Downloaded from https://methanewatch.kayrros.com/map on the 11032025. Cleaned using eda_kayrros_methane_watch.ipynb,Kayrros Methane Watch
EMIT - NASA,Iran,Oil and Gas,29/06/2023,2100.0,2000.0,28.6441,52.0398,Downloaded from https://methanewatch.kayrros.com/map on the 11032025. Cleaned using eda_kayrros_methane_watch.ipynb,Kayrros Methane Watch
EMIT - NASA,United States of America,Waste,30/01/2024,1550.0,910.0,34.1804,-80.2739,Downloaded from https://methanewatch.kayrros.com/map on the 11032025. Cleaned using eda_kayrros_methane_watch.ipynb,Kayrros Methane Watch
EMIT - NASA,Uzbekistan,Oil and Gas,07/06/2023,1050.0,380.0,39.1773,65.3037,Downloaded from https://methanewatch.kayrros.com/map on the 11032025. Cleaned using eda_kayrros_methane_watch.ipynb,Kayrros Methane Watch
EMIT - NASA,China,Oil and Gas,29/06/2023,1290.0,660.0,39.2131,108.401,Downloaded from https://methanewatch.kayrros.com/map on the 11032025. Cleaned using eda_kayrros_methane_watch.ipynb,Kayrros Methane Watch
EMIT - NASA,Jordan,Waste,21/02/2023,1650.0,600.0,31.9269,36.1919,Downloaded from https://methanewatch.kayrros.com/map on the 11032025. Cleaned using eda_kayrros_methane_watch.ipynb,Kayrros Methane Watch
EMIT - NASA,Iran,Oil and Gas,29/07/2023,3210.0,1260.0,30.7212,49.8225,Downloaded from https://methanewatch.kayrros.com/map on the 11032025. Cleaned using eda_kayrros_methane_watch.ipynb,Kayrros Methane Watch
EMIT - NASA,Brazil,Waste,20/07/2024,1700.0,950.0,-23.4279,-47.5486,Downloaded from https://methanewatch.kayrros.com/map on the 11032025. Cleaned using eda_kayrros_methane_watch.ipynb,Kayrros Methane Watch
EMIT - NASA,Iran,Waste,27/04/2023,1240.0,940.0,35.4592,51.3299,Downloaded from https://methanewatch.kayrros.com/map on the 11032025. Cleaned using eda_kayrros_methane_watch.ipynb,Kayrros Methane Watch
EMIT - NASA,Turkmenistan,Oil and Gas,29/06/2023,990.0,360.0,38.6801,63.1077,Downloaded from https://methanewatch.kayrros.com/map on the 11032025. Cleaned using eda_kayrros_methane_watch.ipynb,Kayrros Methane Watch
EMIT - NASA,Iran,Oil and Gas,30/07/2023,1550.0,820.0,29.0373,53.3228,Downloaded from https://methanewatch.kayrros.com/map on the 11032025. Cleaned using eda_kayrros_methane_watch.ipynb,Kayrros Methane Watch
EMIT - NASA,Turkmenistan,Oil and Gas,20/06/2023,1380.0,1100.0,39.36,53.7623,Downloaded from https://methanewatch.kayrros.com/map on the 11032025. Cleaned using eda_kayrros_methane_watch.ipynb,Kayrros Methane Watch
EMIT - NASA,Kazakhstan,Waste,15/08/2022,3060.0,1050.0,50.2204,72.9032,Downloaded from https://methanewatch.kayrros.com/map on the 11032025. Cleaned using eda_kayrros_methane_watch.ipynb,Kayrros Methane Watch
EMIT - NASA,Turkmenistan,Oil and Gas,28/04/2023,1010.0,1350.0,37.7678,53.9164,Downloaded from https://methanewatch.kayrros.com/map on the 11032025. Cleaned using eda_kayrros_methane_watch.ipynb,Kayrros Methane Watch
EMIT - NASA,Iraq,Oil and Gas,29/06/2023,1230.0,820.0,36.9493,42.1298,Downloaded from https://methanewatch.kayrros.com/map on the 11032025. Cleaned using eda_kayrros_methane_watch.ipynb,Kayrros Methane Watch
EMIT - NASA,Iran,Oil and Gas,02/08/2023,1940.0,900.0,30.7674,49.9749,Downloaded from https://methanewatch.kayrros.com/map on the 11032025. Cleaned using eda_kayrros_methane_watch.ipynb,Kayrros Methane Watch
EMIT - NASA,Turkmenistan,Oil and Gas,20/06/2023,3810.0,2700.0,38.8531,54.2369,Downloaded from https://methanewatch.kayrros.com/map on the 11032025. Cleaned using eda_kayrros_methane_watch.ipynb,Kayrros Methane Watch
EMIT - NASA,Libya,Oil and Gas,15/08/2022,3670.0,930.0,28.829,20.8504,Downloaded from https://methanewatch.kayrros.com/map on the 11032025. Cleaned using eda_kayrros_methane_watch.ipynb,Kayrros Methane Watch
EMIT - NASA,Libya,Oil and Gas,28/04/2023,140.0,160.0,32.2996,13.0791,Downloaded from https://methanewatch.kayrros.com/map on the 11032025. Cleaned using eda_kayrros_methane_watch.ipynb,Kayrros Methane Watch
EMIT - NASA,Iran,Oil and Gas,29/06/2023,1730.0,1370.0,31.1366,49.3122,Downloaded from https://methanewatch.kayrros.com/map on the 11032025. Cleaned using eda_kayrros_methane_watch.ipynb,Kayrros Methane Watch
EMIT - NASA,Tunisia,Waste,02/08/2023,2740.0,1810.0,36.7346,10.0779,Downloaded from https://methanewatch.kayrros.com/map on the 11032025. Cleaned using eda_kayrros_methane_watch.ipynb,Kayrros Methane Watch
EMIT - NASA,Kazakhstan,Oil and Gas,24/06/2023,2310.0,1240.0,48.2341,57.3515,Downloaded from https://methanewatch.kayrros.com/map on the 11032025. Cleaned using eda_kayrros_methane_watch.ipynb,Kayrros Methane Watch
EMIT - NASA,Syria,Oil and Gas,16/08/2022,1250.0,370.0,36.161,41.077,Downloaded from https://methanewatch.kayrros.com/map on the 11032025. Cleaned using eda_kayrros_methane_watch.ipynb,Kayrros Methane Watch
EMIT - NASA,Brazil,Waste,04/05/2023,1910.0,1480.0,-22.7794,-47.2063,Downloaded from https://methanewatch.kayrros.com/map on the 11032025. Cleaned using eda_kayrros_methane_watch.ipynb,Kayrros Methane Watch
EMIT - NASA,Iran,Oil and Gas,29/06/2023,710.0,470.0,30.186,50.3712,Downloaded from https://methanewatch.kayrros.com/map on the 11032025. Cleaned using eda_kayrros_methane_watch.ipynb,Kayrros Methane Watch
EMIT - NASA,Iran,Waste,05/08/2023,2920.0,740.0,35.7805,50.802,Downloaded from https://methanewatch.kayrros.com/map on the 11032025. Cleaned using eda_kayrros_methane_watch.ipynb,Kayrros Methane Watch
EMIT - NASA,Iran,Oil and Gas,25/06/2024,1700.0,820.0,30.4675,50.4808,Downloaded from https://methanewatch.kayrros.com/map on the 11032025. Cleaned using eda_kayrros_methane_watch.ipynb,Kayrros Methane Watch
EMIT - NASA,China,Oil and Gas,26/02/2023,2710.0,1330.0,38.7472,80.0646,Downloaded from https://methanewatch.kayrros.com/map on the 11032025. Cleaned using eda_kayrros_methane_watch.ipynb,Kayrros Methane Watch
EMIT - NASA,China,Oil and Gas,29/05/2023,610.0,630.0,40.8585,83.4477,Downloaded from https://methanewatch.kayrros.com/map on the 11032025. Cleaned using eda_kayrros_methane_watch.ipynb,Kayrros Methane Watch
EMIT - NASA,Iran,Oil and Gas,26/12/2023,4920.0,3420.0,30.0635,51.5452,Downloaded from https://methanewatch.kayrros.com/map on the 11032025. Cleaned using eda_kayrros_methane_watch.ipynb,Kayrros Methane Watch
EMIT - NASA,Turkmenistan,Oil and Gas,05/08/2023,670.0,410.0,40.252,58.4407,Downloaded from https://methanewatch.kayrros.com/map on the 11032025. Cleaned using eda_kayrros_methane_watch.ipynb,Kayrros Methane Watch
EMIT - NASA,Chile,Waste,01/07/2024,4090.0,4800.0,-33.6938,-70.7977,Downloaded from https://methanewatch.kayrros.com/map on the 11032025. Cleaned using eda_kayrros_methane_watch.ipynb,Kayrros Methane Watch
EMIT - NASA,Nepal,Coal,24/03/2023,1390.0,700.0,27.7742,83.4774,Downloaded from https://methanewatch.kayrros.com/map on the 11032025. Cleaned using eda_kayrros_methane_watch.ipynb,Kayrros Methane Watch
EMIT - NASA,Turkmenistan,Oil and Gas,20/06/2023,800.0,570.0,38.6796,54.316,Downloaded from https://methanewatch.kayrros.com/map on the 11032025. Cleaned using eda_kayrros_methane_watch.ipynb,Kayrros Methane Watch
EMIT - NASA,Chile,Waste,05/01/2024,2060.0,1150.0,-32.9553,-70.7939,Downloaded from https://methanewatch.kayrros.com/map on the 11032025. Cleaned using eda_kayrros_methane_watch.ipynb,Kayrros Methane Watch
EMIT - NASA,Libya,Oil and Gas,05/08/2023,970.0,720.0,29.7069,19.8652,Downloaded from https://methanewatch.kayrros.com/map on the 11032025. Cleaned using eda_kayrros_methane_watch.ipynb,Kayrros Methane Watch
EMIT - NASA,China,Oil and Gas,02/06/2023,940.0,730.0,42.0125,86.5519,Downloaded from https://methanewatch.kayrros.com/map on the 11032025. Cleaned using eda_kayrros_methane_watch.ipynb,Kayrros Methane Watch
