Category,Year,Ch4 Kt,Country
1.B.1.a Coal Mining and Handling,2003,,Belgium
1.B.1.a Coal Mining and Handling,2004,,Belgium
1.B.1.a Coal Mining and Handling,2005,,Belgium
1.B.1.a Coal Mining and Handling,2006,,Belgium
1.B.1.a Coal Mining and Handling,2007,,Belgium
1.B.1.a Coal Mining and Handling,2008,,Belgium
1.B.1.a Coal Mining and Handling,2009,,Belgium
1.B.1.a Coal Mining and Handling,2010,,Belgium
1.B.1.a Coal Mining and Handling,2011,,Belgium
1.B.1.a Coal Mining and Handling,2012,,Belgium
1.B.1.a Coal Mining and Handling,2013,,Belgium
1.B.1.a Coal Mining and Handling,2014,,Belgium
1.B.1.a Coal Mining and Handling,2015,,Belgium
1.B.1.a Coal Mining and Handling,2016,,Belgium
1.B.1.a Coal Mining and Handling,2017,,Belgium
1.B.1.a Coal Mining and Handling,2018,,Belgium
1.B.1.a Coal Mining and Handling,2019,,Belgium
1.B.1.a Coal Mining and Handling,2020,,Belgium
1.B.1.a Coal Mining and Handling,Last Inventory Year (2021),,Belgium
1.B.1.a.i Underground Mines,Base year,,Belgium
1.B.1.a.i Underground Mines,1990,,Belgium
1.B.1.a.i Underground Mines,1991,,Belgium
1.B.1.a.i Underground Mines,1992,,Belgium
1.B.1.a.i Underground Mines,1993,,Belgium
1.B.1.a.i Underground Mines,1994,,Belgium
1.B.1.a.i Underground Mines,1995,,Belgium
1.B.1.a.i Underground Mines,1996,,Belgium
1.B.1.a.i Underground Mines,1996,,Belgium
1.B.1.a.i Underground Mines,1996,,Belgium
1.B.1.a.i Underground Mines,1997,,Belgium
1.B.1.a.i Underground Mines,1997,,Belgium
1.B.1.a.i Underground Mines,1997,,Belgium
1.B.1.a.i Underground Mines,1998,,Belgium
1.B.1.a.i Underground Mines,1998,,Belgium
1.B.1.a.i Underground Mines,1998,,Belgium
1.B.1.a.i Underground Mines,1999,,Belgium
1.B.1.a.i Underground Mines,1999,,Belgium
1.B.1.a.i Underground Mines,1999,,Belgium
1.B.1.a.i Underground Mines,2000,,Belgium
1.B.1.a.i Underground Mines,2000,,Belgium
1.B.1.a.i Underground Mines,2000,,Belgium
1.B.1.a.i Underground Mines,2001,,Belgium
1.B.1.a.i Underground Mines,2001,,Belgium
1.B.1.a.i Underground Mines,2001,,Belgium
1.B.1.a.i Underground Mines,2002,,Belgium
1.B.1.a.i Underground Mines,2002,,Belgium
1.B.1.a.i Underground Mines,2002,,Belgium
1.B.1.a.i Underground Mines,2003,,Belgium
1.B.1.a.i Underground Mines,2003,,Belgium
1.B.1.a.i Underground Mines,2003,,Belgium
1.B.1.a.i Underground Mines,2004,,Belgium
1.B.1.a.i Underground Mines,2004,,Belgium
1.B.1.a.i Underground Mines,2004,,Belgium
1.B.1.a.i Underground Mines,2005,,Belgium
1.B.1.a.i Underground Mines,2005,,Belgium
1.B.1.a.i Underground Mines,2005,,Belgium
1.B.1.a.i Underground Mines,2006,,Belgium
1.B.1.a.i Underground Mines,2006,,Belgium
1.B.1.a.i Underground Mines,2006,,Belgium
1.B.1.a.i Underground Mines,2007,,Belgium
1.B.1.a.i Underground Mines,2007,,Belgium
1.B.1.a.i Underground Mines,2007,,Belgium
1.B.1.a.i Underground Mines,2008,,Belgium
1.B.1.a.i Underground Mines,2008,,Belgium
1.B.1.a.i Underground Mines,2008,,Belgium
1.B.1.a.i Underground Mines,2009,,Belgium
1.B.1.a.i Underground Mines,2009,,Belgium
1.B.1.a.i Underground Mines,2009,,Belgium
1.B.1.a.i Underground Mines,2010,,Belgium
1.B.1.a.i Underground Mines,2010,,Belgium
1.B.1.a.i Underground Mines,2010,,Belgium
1.B.1.a.i Underground Mines,2011,,Belgium
1.B.1.a.i Underground Mines,2011,,Belgium
1.B.1.a.i Underground Mines,2011,,Belgium
1.B.1.a.i Underground Mines,2012,,Belgium
1.B.1.a.i Underground Mines,2012,,Belgium
1.B.1.a.i Underground Mines,2012,,Belgium
1.B.1.a.i Underground Mines,2013,,Belgium
1.B.1.a.i Underground Mines,2013,,Belgium
1.B.1.a.i Underground Mines,2013,,Belgium
1.B.1.a.i Underground Mines,2014,,Belgium
1.B.1.a.i Underground Mines,2014,,Belgium
1.B.1.a.i Underground Mines,2014,,Belgium
1.B.1.a.i Underground Mines,2015,,Belgium
1.B.1.a.i Underground Mines,2015,,Belgium
1.B.1.a.i Underground Mines,2015,,Belgium
1.B.1.a.i Underground Mines,2016,,Belgium
1.B.1.a.i Underground Mines,2016,,Belgium
1.B.1.a.i Underground Mines,2016,,Belgium
1.B.1.a.i Underground Mines,2017,,Belgium
1.B.1.a.i Underground Mines,2017,,Belgium
1.B.1.a.i Underground Mines,2017,,Belgium
1.B.1.a.i Underground Mines,2018,,Belgium
1.B.1.a.i Underground Mines,2018,,Belgium
1.B.1.a.i Underground Mines,2018,,Belgium
1.B.1.a.i Underground Mines,2019,,Belgium
1.B.1.a.i Underground Mines,2019,,Belgium
1.B.1.a.i Underground Mines,2019,,Belgium
1.B.1.a.i Underground Mines,2020,,Belgium
1.B.1.a.i Underground Mines,2020,,Belgium
1.B.1.a.i Underground Mines,2020,,Belgium
1.B.1.a.i Underground Mines,Last Inventory Year (2021),,Belgium
1.B.1.a.i Underground Mines,Last Inventory Year (2021),,Belgium
1.B.1.a.i Underground Mines,Last Inventory Year (2021),,Belgium
1.B.1.a.i Underground Mines,2000,,Cyprus
1.B.1.a.i Underground Mines,2000,,Cyprus
1.B.1.a.i Underground Mines,2000,,Cyprus
1.B.1.a.i Underground Mines,2001,,Cyprus
1.B.1.a.i Underground Mines,2001,,Cyprus
1.B.1.a.i Underground Mines,2001,,Cyprus
1.B.1.a.i Underground Mines,2002,,Cyprus
1.B.1.a.i Underground Mines,2002,,Cyprus
1.B.1.a.i Underground Mines,2002,,Cyprus
1.B.1.a.i Underground Mines,2003,,Cyprus
1.B.1.a.i Underground Mines,2003,,Cyprus
1.B.1.a.i Underground Mines,2003,,Cyprus
1.B.1.a.i Underground Mines,2004,,Cyprus
1.B.1.a.i Underground Mines,2004,,Cyprus
1.B.1.a.i Underground Mines,2004,,Cyprus
1.B.1.a.i Underground Mines,2005,,Cyprus
1.B.1.a.i Underground Mines,2005,,Cyprus
1.B.1.a.i Underground Mines,2005,,Cyprus
1.B.1.a.i Underground Mines,2006,,Cyprus
1.B.1.a.i Underground Mines,2006,,Cyprus
1.B.1.a.i Underground Mines,2006,,Cyprus
1.B.1.a.i Underground Mines,2007,,Cyprus
1.B.1.a.i Underground Mines,2007,,Cyprus
1.B.1.a.i Underground Mines,2007,,Cyprus
1.B.1.a.i Underground Mines,2008,,Cyprus
1.B.1.a.i Underground Mines,2008,,Cyprus
1.B.1.a.i Underground Mines,2008,,Cyprus
1.B.1.a.i Underground Mines,2009,,Cyprus
1.B.1.a.i Underground Mines,2009,,Cyprus
1.B.1.a.i Underground Mines,2009,,Cyprus
1.B.1.a.i Underground Mines,2010,,Cyprus
1.B.1.a.i Underground Mines,2010,,Cyprus
1.B.1.a.i Underground Mines,2010,,Cyprus
1.B.1.a.i Underground Mines,2011,,Cyprus
1.B.1.a.i Underground Mines,2011,,Cyprus
1.B.1.a.i Underground Mines,2011,,Cyprus
1.B.1.a.i Underground Mines,2012,,Cyprus
1.B.1.a.i Underground Mines,2012,,Cyprus
1.B.1.a.i Underground Mines,2012,,Cyprus
1.B.1.a.i Underground Mines,2013,,Cyprus
1.B.1.a.i Underground Mines,2013,,Cyprus
1.B.1.a.i Underground Mines,2013,,Cyprus
1.B.1.a.i Underground Mines,2014,,Cyprus
1.B.1.a.i Underground Mines,2014,,Cyprus
1.B.1.a.i Underground Mines,2014,,Cyprus
1.B.1.a.i Underground Mines,2015,,Cyprus
1.B.1.a.i Underground Mines,2015,,Cyprus
1.B.1.a.i Underground Mines,2015,,Cyprus
1.B.1.a.i Underground Mines,2016,,Cyprus
1.B.1.a.i Underground Mines,2016,,Cyprus
1.B.1.a.i Underground Mines,2016,,Cyprus
1.B.1.a.i Underground Mines,2017,,Cyprus
1.B.1.a.i Underground Mines,2017,,Cyprus
1.B.1.a.i Underground Mines,2017,,Cyprus
1.B.1.a.i Underground Mines,2018,,Cyprus
1.B.1.a.i Underground Mines,2018,,Cyprus
1.B.1.a.i Underground Mines,2018,,Cyprus
1.B.1.a.i Underground Mines,2019,,Cyprus
1.B.1.a.i Underground Mines,2019,,Cyprus
1.B.1.a.i Underground Mines,2019,,Cyprus
1.B.1.a.i Underground Mines,2020,,Cyprus
1.B.1.a.i Underground Mines,2020,,Cyprus
1.B.1.a.i Underground Mines,2020,,Cyprus
1.B.1.a.i Underground Mines,Last Inventory Year (2021),,Cyprus
1.B.1.a.i Underground Mines,Last Inventory Year (2021),,Cyprus
1.B.1.a.i Underground Mines,Last Inventory Year (2021),,Cyprus
1.B.1.a.i Underground Mines,Base year,,Czechia
1.B.1.a.i Underground Mines,Base year,,Czechia
1.B.1.a.i Underground Mines,Base year,,Czechia
1.B.1.a.i Underground Mines,1990,,Czechia
1.B.1.a.i Underground Mines,1990,,Czechia
1.B.1.a.i Underground Mines,1990,,Czechia
1.B.1.a.i Underground Mines,1991,,Czechia
1.B.1.a.i Underground Mines,1991,,Czechia
1.B.1.a.i Underground Mines,1991,,Czechia
1.B.1.a.i Underground Mines,1992,,Czechia
1.B.1.a.i Underground Mines,1992,,Czechia
1.B.1.a.i Underground Mines,1992,,Czechia
1.B.1.a.i Underground Mines,1993,,Czechia
1.B.1.a.i Underground Mines,1993,,Czechia
1.B.1.a.i Underground Mines,1993,,Czechia
1.B.1.a.i Underground Mines,1994,,Czechia
1.B.1.a.i Underground Mines,1994,,Czechia
1.B.1.a.i Underground Mines,1994,,Czechia
1.B.1.a.i Underground Mines,1995,,Czechia
1.B.1.a.i Underground Mines,1995,,Czechia
1.B.1.a.i Underground Mines,1995,,Czechia
1.B.1.a.i Underground Mines,1996,,Czechia
1.B.1.a.i Underground Mines,1996,,Czechia
1.B.1.a.i Underground Mines,1996,,Czechia
1.B.1.a.i Underground Mines,1997,,Czechia
1.B.1.a.i Underground Mines,1997,,Czechia
1.B.1.a.i Underground Mines,1997,,Czechia
1.B.1.a.i Underground Mines,1998,,Czechia
1.B.1.a.i Underground Mines,1998,,Czechia
1.B.1.a.i Underground Mines,1998,,Czechia
1.B.1.a.i Underground Mines,1999,,Czechia
1.B.1.a.i Underground Mines,1999,,Czechia
1.B.1.a.i Underground Mines,1999,,Czechia
1.B.1.a.i Underground Mines,2000,,Czechia
1.B.1.a.i Underground Mines,2000,,Czechia
1.B.1.a.i Underground Mines,2000,,Czechia
1.B.1.a.i Underground Mines,2001,,Czechia
1.B.1.a.i Underground Mines,2001,,Czechia
1.B.1.a.i Underground Mines,2001,,Czechia
1.B.1.a.i Underground Mines,2002,,Czechia
1.B.1.a.i Underground Mines,2002,,Czechia
1.B.1.a.i Underground Mines,2002,,Czechia
1.B.1.a.i Underground Mines,2003,,Czechia
1.B.1.a.i Underground Mines,2003,,Czechia
1.B.1.a.i Underground Mines,2003,,Czechia
1.B.1.a.i Underground Mines,2004,,Czechia
1.B.1.a.i Underground Mines,2004,,Czechia
1.B.1.a.i Underground Mines,2004,,Czechia
1.B.1.a.i Underground Mines,2005,,Czechia
1.B.1.a.i Underground Mines,2005,,Czechia
1.B.1.a.i Underground Mines,2005,,Czechia
1.B.1.a.i Underground Mines,2006,,Czechia
1.B.1.a.i Underground Mines,2006,,Czechia
1.B.1.a.i Underground Mines,2006,,Czechia
1.B.1.a.i Underground Mines,2007,,Czechia
1.B.1.a.i Underground Mines,2007,,Czechia
1.B.1.a.i Underground Mines,2007,,Czechia
1.B.1.a.i Underground Mines,2008,,Czechia
1.B.1.a.i Underground Mines,2008,,Czechia
1.B.1.a.i Underground Mines,2008,,Czechia
1.B.1.a.i Underground Mines,2009,,Czechia
1.B.1.a.i Underground Mines,2009,,Czechia
1.B.1.a.i Underground Mines,2009,,Czechia
1.B.1.a.i Underground Mines,2010,,Czechia
1.B.1.a.i Underground Mines,2010,,Czechia
1.B.1.a.i Underground Mines,2010,,Czechia
1.B.1.a.i Underground Mines,2011,,Czechia
1.B.1.a.i Underground Mines,2011,,Czechia
1.B.1.a.i Underground Mines,2011,,Czechia
1.B.1.a.i Underground Mines,2012,,Czechia
1.B.1.a.i Underground Mines,2012,,Czechia
1.B.1.a.i Underground Mines,2012,,Czechia
1.B.1.a.i Underground Mines,2013,,Czechia
1.B.1.a.i Underground Mines,2013,,Czechia
1.B.1.a.i Underground Mines,2013,,Czechia
1.B.1.a.i Underground Mines,2014,,Czechia
1.B.1.a.i Underground Mines,2014,,Czechia
1.B.1.a.i Underground Mines,2014,,Czechia
1.B.1.a.i Underground Mines,2015,,Czechia
1.B.1.a.i Underground Mines,2015,,Czechia
1.B.1.a.i Underground Mines,2015,,Czechia
1.B.1.a.i Underground Mines,2016,,Czechia
1.B.1.a.i Underground Mines,2016,,Czechia
1.B.1.a.i Underground Mines,2016,,Czechia
1.B.1.a.i Underground Mines,2017,,Czechia
1.B.1.a.i Underground Mines,2017,,Czechia
1.B.1.a.i Underground Mines,2017,,Czechia
1.B.1.a.i Underground Mines,2018,,Czechia
1.B.1.a.i Underground Mines,2018,,Czechia
1.B.1.a.i Underground Mines,2018,,Czechia
1.B.1.a.i Underground Mines,2019,,Czechia
1.B.1.a.i Underground Mines,2019,,Czechia
1.B.1.a.i Underground Mines,2019,,Czechia
1.B.1.a.i Underground Mines,2020,,Czechia
1.B.1.a.i Underground Mines,2020,,Czechia
1.B.1.a.i Underground Mines,2020,,Czechia
1.B.1.a.i Underground Mines,Last Inventory Year (2021),,Czechia
1.B.1.a.i Underground Mines,Last Inventory Year (2021),,Czechia
1.B.1.a.i Underground Mines,Last Inventory Year (2021),,Czechia
1.B.1.a.i Underground Mines,Base year,,Estonia
1.B.1.a.i Underground Mines,Base year,,Estonia
1.B.1.a.i Underground Mines,Base year,,Estonia
1.B.1.a.i Underground Mines,1990,,Estonia
1.B.1.a.i Underground Mines,1990,,Estonia
1.B.1.a.i Underground Mines,1990,,Estonia
1.B.1.a.i Underground Mines,1991,,Estonia
1.B.1.a.i Underground Mines,1991,,Estonia
1.B.1.a.i Underground Mines,1991,,Estonia
1.B.1.a.i Underground Mines,1992,,Estonia
1.B.1.a.i Underground Mines,1992,,Estonia
1.B.1.a.i Underground Mines,1992,,Estonia
1.B.1.a.i Underground Mines,1993,,Estonia
1.B.1.a.i Underground Mines,1993,,Estonia
1.B.1.a.i Underground Mines,1993,,Estonia
1.B.1.a.i Underground Mines,1994,,Estonia
1.B.1.a.i Underground Mines,1994,,Estonia
1.B.1.a.i Underground Mines,1994,,Estonia
1.B.1.a.i Underground Mines,1995,,Estonia
1.B.1.a.i Underground Mines,1995,,Estonia
1.B.1.a.i Underground Mines,1995,,Estonia
1.B.1.a.i Underground Mines,1996,,Estonia
1.B.1.a.i Underground Mines,1996,,Estonia
1.B.1.a.i Underground Mines,1996,,Estonia
1.B.1.a.i Underground Mines,1997,,Estonia
1.B.1.a.i Underground Mines,1997,,Estonia
1.B.1.a.i Underground Mines,1997,,Estonia
1.B.1.a.i Underground Mines,1998,,Estonia
1.B.1.a.i Underground Mines,1998,,Estonia
1.B.1.a.i Underground Mines,1998,,Estonia
1.B.1.a.i Underground Mines,1999,,Estonia
1.B.1.a.i Underground Mines,1999,,Estonia
1.B.1.a.i Underground Mines,1999,,Estonia
1.B.1.a.i Underground Mines,2000,,Estonia
1.B.1.a.i Underground Mines,2000,,Estonia
1.B.1.a.i Underground Mines,2000,,Estonia
1.B.1.a.i Underground Mines,2001,,Estonia
1.B.1.a.i Underground Mines,2001,,Estonia
1.B.1.a.i Underground Mines,2001,,Estonia
1.B.1.a.i Underground Mines,2002,,Estonia
1.B.1.a.i Underground Mines,2002,,Estonia
1.B.1.a.i Underground Mines,2002,,Estonia
1.B.1.a.i Underground Mines,2003,,Estonia
1.B.1.a.i Underground Mines,2003,,Estonia
1.B.1.a.i Underground Mines,2003,,Estonia
1.B.1.a.i Underground Mines,2004,,Estonia
1.B.1.a.i Underground Mines,2004,,Estonia
1.B.1.a.i Underground Mines,2004,,Estonia
1.B.1.a.i Underground Mines,2005,,Estonia
1.B.1.a.i Underground Mines,2005,,Estonia
1.B.1.a.i Underground Mines,2005,,Estonia
1.B.1.a.i Underground Mines,2006,,Estonia
1.B.1.a.i Underground Mines,2006,,Estonia
1.B.1.a.i Underground Mines,2006,,Estonia
1.B.1.a.i Underground Mines,2007,,Estonia
1.B.1.a.i Underground Mines,2007,,Estonia
1.B.1.a.i Underground Mines,2007,,Estonia
1.B.1.a.i Underground Mines,2008,,Estonia
1.B.1.a.i Underground Mines,2008,,Estonia
1.B.1.a.i Underground Mines,2008,,Estonia
1.B.1.a.i Underground Mines,2009,,Estonia
1.B.1.a.i Underground Mines,2009,,Estonia
1.B.1.a.i Underground Mines,2009,,Estonia
1.B.1.a.i Underground Mines,2010,,Estonia
1.B.1.a.i Underground Mines,2010,,Estonia
1.B.1.a.i Underground Mines,2010,,Estonia
1.B.1.a.i Underground Mines,2011,,Estonia
1.B.1.a.i Underground Mines,2011,,Estonia
1.B.1.a.i Underground Mines,2011,,Estonia
1.B.1.a.i Underground Mines,2012,,Estonia
1.B.1.a.i Underground Mines,2012,,Estonia
1.B.1.a.i Underground Mines,2012,,Estonia
1.B.1.a.i Underground Mines,2013,,Estonia
1.B.1.a.i Underground Mines,2013,,Estonia
1.B.1.a.i Underground Mines,2013,,Estonia
1.B.1.a.i Underground Mines,2014,,Estonia
1.B.1.a.i Underground Mines,2014,,Estonia
1.B.1.a.i Underground Mines,2014,,Estonia
1.B.1.a.i Underground Mines,2015,,Estonia
1.B.1.a.i Underground Mines,2015,,Estonia
1.B.1.a.i Underground Mines,2015,,Estonia
1.B.1.a.i Underground Mines,2016,,Estonia
1.B.1.a.i Underground Mines,2016,,Estonia
1.B.1.a.i Underground Mines,2016,,Estonia
1.B.1.a.i Underground Mines,2017,,Estonia
1.B.1.a.i Underground Mines,2017,,Estonia
1.B.1.a.i Underground Mines,2017,,Estonia
1.B.1.a.i Underground Mines,2018,,Estonia
1.B.1.a.i Underground Mines,2018,,Estonia
1.B.1.a.i Underground Mines,2018,,Estonia
1.B.1.a.i Underground Mines,2019,,Estonia
1.B.1.a.i Underground Mines,2019,,Estonia
1.B.1.a.i Underground Mines,2019,,Estonia
1.B.1.a.i Underground Mines,2020,,Estonia
1.B.1.a.i Underground Mines,2020,,Estonia
1.B.1.a.i Underground Mines,2020,,Estonia
1.B.1.a.i Underground Mines,Last Inventory Year (2021),,Estonia
1.B.1.a.i Underground Mines,Last Inventory Year (2021),,Estonia
1.B.1.a.i Underground Mines,Last Inventory Year (2021),,Estonia
1.B.1.a.i Underground Mines,Base year,,European Union (Convention)
1.B.1.a.i Underground Mines,Base year,,European Union (Convention)
1.B.1.a.i Underground Mines,1990,,European Union (Convention)
1.B.1.a.i Underground Mines,1990,,European Union (Convention)
1.B.1.a.i Underground Mines,1991,,European Union (Convention)
1.B.1.a.i Underground Mines,1991,,European Union (Convention)
1.B.1.a.i Underground Mines,1992,,European Union (Convention)
1.B.1.a.i Underground Mines,1992,,European Union (Convention)
1.B.1.a.i Underground Mines,1993,,European Union (Convention)
1.B.1.a.i Underground Mines,1993,,European Union (Convention)
1.B.1.a.i Underground Mines,1994,,European Union (Convention)
1.B.1.a.i Underground Mines,1994,,European Union (Convention)
1.B.1.a.i Underground Mines,1995,,European Union (Convention)
1.B.1.a.i Underground Mines,1995,,European Union (Convention)
1.B.1.a.i Underground Mines,1996,,European Union (Convention)
1.B.1.a.i Underground Mines,1996,,European Union (Convention)
1.B.1.a.i Underground Mines,1997,,European Union (Convention)
1.B.1.a.i Underground Mines,1997,,European Union (Convention)
1.B.1.a.i Underground Mines,1998,,European Union (Convention)
1.B.1.a.i Underground Mines,1998,,European Union (Convention)
1.B.1.a.i Underground Mines,1999,,European Union (Convention)
1.B.1.a.i Underground Mines,1999,,European Union (Convention)
1.B.1.a.i Underground Mines,2000,,European Union (Convention)
1.B.1.a.i Underground Mines,2000,,European Union (Convention)
1.B.1.a.i Underground Mines,2001,,European Union (Convention)
1.B.1.a.i Underground Mines,2001,,European Union (Convention)
1.B.1.a.i Underground Mines,2002,,European Union (Convention)
1.B.1.a.i Underground Mines,2002,,European Union (Convention)
1.B.1.a.i Underground Mines,2003,,European Union (Convention)
1.B.1.a.i Underground Mines,2003,,European Union (Convention)
1.B.1.a.i Underground Mines,2004,,European Union (Convention)
1.B.1.a.i Underground Mines,2004,,European Union (Convention)
1.B.1.a.i Underground Mines,2005,,European Union (Convention)
1.B.1.a.i Underground Mines,2005,,European Union (Convention)
1.B.1.a.i Underground Mines,2006,,European Union (Convention)
1.B.1.a.i Underground Mines,2006,,European Union (Convention)
1.B.1.a.i Underground Mines,2007,,European Union (Convention)
1.B.1.a.i Underground Mines,2007,,European Union (Convention)
1.B.1.a.i Underground Mines,2008,,European Union (Convention)
1.B.1.a.i Underground Mines,2008,,European Union (Convention)
1.B.1.a.i Underground Mines,2009,,European Union (Convention)
1.B.1.a.i Underground Mines,2009,,European Union (Convention)
1.B.1.a.i Underground Mines,2010,,European Union (Convention)
1.B.1.a.i Underground Mines,2010,,European Union (Convention)
1.B.1.a.i Underground Mines,2011,,European Union (Convention)
1.B.1.a.i Underground Mines,2011,,European Union (Convention)
1.B.1.a.i Underground Mines,2012,,European Union (Convention)
1.B.1.a.i Underground Mines,2012,,European Union (Convention)
1.B.1.a.i Underground Mines,2013,,European Union (Convention)
1.B.1.a.i Underground Mines,2013,,European Union (Convention)
1.B.1.a.i Underground Mines,2014,,European Union (Convention)
1.B.1.a.i Underground Mines,2014,,European Union (Convention)
1.B.1.a.i Underground Mines,2015,,European Union (Convention)
1.B.1.a.i Underground Mines,2015,,European Union (Convention)
1.B.1.a.i Underground Mines,2016,,European Union (Convention)
1.B.1.a.i Underground Mines,2016,,European Union (Convention)
1.B.1.a.i Underground Mines,2017,,European Union (Convention)
1.B.1.a.i Underground Mines,2017,,European Union (Convention)
1.B.1.a.i Underground Mines,2018,,European Union (Convention)
1.B.1.a.i Underground Mines,2018,,European Union (Convention)
1.B.1.a.i Underground Mines,2019,,European Union (Convention)
1.B.1.a.i Underground Mines,2019,,European Union (Convention)
1.B.1.a.i Underground Mines,2020,,European Union (Convention)
1.B.1.a.i Underground Mines,2020,,European Union (Convention)
1.B.1.a.i Underground Mines,Last Inventory Year (2021),,European Union (Convention)
